code,name,price,rights_raw,incentive_text
7937,ツツミ,2548,3月末日,"自社商品代金の15％割引券
100株以上
1枚
500株以上
2枚"
7938,リーガルコーポレーション,2411,3月末日,"優待券（5,000円）
100株以上
1枚
300株以上
2枚
500株以上
3枚
自社が運営する小売店舗（一部除外店あり）で利用可"
7939,研創,569,3月末日,"クオ・カード
100株以上
500円分
1,000株以上
1,000円分"
7940,ウェーブロックホールディングス,1363,,
7942,ＪＳＰ,2447,3月末日,"社会貢献寄付金付オリジナル クオ・カード
100株以上
継続保有期間　1年以上：1,000円相当　　3年以上：3,000円相当
（株主様は上記金額を全額使用可）
※継続保有期間1年以上：毎年3月末および9月末現在の自社株主名簿において、同一の株主番号で100株以上の保有が3回以上連続して記録されていること
※継続保有期間3年以上：毎年3月末および9月末現在の自社株主名簿において、同一の株主番号で100株以上の保有が7回以上連続して記録されていること"
7943,ニチハ,3265,,
7944,ローランド,3570,,
7946,光陽社,2060,,
7947,エフピコ,2630,,
7949,小松ウオール工業,2745,,
7951,ヤマハ,1092.5,,
7952,河合楽器製作所,2746,3月末日・9月末日,"100株以上
自社主催イベント(工場見学またはコンサート)無料招待
※2020年度は新型コロナウイルス感染症の影響により、自社主催イベントの実施は未定。そのため、無料招待の実施も未定。"
7953,菊水化学工業,386,,
7955,クリナップ,874,,
7956,ピジョン,1611.5,,
7957,フジコピアン,1473,,
7962,キングジム,823,6月20日・12月20日,"キングジム公式オンラインストアで利用できる株主優待クーポン
＜6月20日＞
300株以上
6,000円相当1枚
1,000株以上
12,000円相当1枚
＜12月20日＞
300株以上
50％割引クーポン1枚
※50％割引クーポンは、割引前の購入額が上限60,000円（税込）までの注文に利用できます。"
7963,興研,1856,6月末日,"自社製品の優先購入ができる「優先購入券（KOKEN安全・安心チケット）」
保有株式数、保有年数に応じて贈呈（100％割引券と30％割引券の2種類あり）
Ａ：「5,000株以上3年以上」または「3,000株以上5年以上」
Ｂ：「5,000株以上1年以上」または「3,000株以上3年以上」または「1,000株以上5年以上」
Ｃ：「1,000株以上1年以上」
A
100％割引上限：（1）30枚　（2）2個　（6万円相当）
30％割引上限：（1）200枚　（2）10個
B
100％割引上限：（1）20枚　（2）1個　（3万円相当）
30％割引上限：（1）100枚　（2）5個
C
100％割引上限：（1）20枚　（7千円相当）
30％割引上限：（1）50枚　（2）2個
優待品は以下の2製品
（1） 感染対策用マスク
・ハイラックNeo（感染対策、微細粉じん・一般粉じん対策）
サイズ：普通、小顔、KIDS
・ハイラックNeoうつさんぞ（感染対策：感染症をうつしたくない人）
サイズ：普通、小顔、KIDS
・ハイラックNeoかからんぞ（感染対策：感染症から身を守りたい人）
サイズ：普通、小顔、KIDS
・ハイラック350型（使い捨て式防じんマスク：N95米国NIOSH・DS2厚労省国家検定規格合格）
サイズ：普通
※10種類のマスクの中から自由に組み合わせた注文ができます（10枚1組単位）
（2） 火災・特殊災害避難用マスク
・ライフマスターMFN-15（大人向け）
・ライフマスターMFJ-15（子供向け）"
7965,象印マホービン,1566,11月20日,"自社商品の優待価格および優待特別割引による販売
優待特別割引（購入金額合計からの割引）については下記のとおり
100株以上
1,000円割引
500株以上
2,000円割引
1,000株以上
4,000円割引
（2023年度実績）"
7966,リンテック,4420,,
7970,信越ポリマー,2002,,
7971,東リ,742,,
7972,イトーキ,2440,6月末日,"Ａ～Ｃより1点選択
500株以上
Ａ：自社オンラインショップ（本店サイト）で利用可能なクーポンコード（30％割引）　※1
Ｂ：自社オリジナルグッズ（3,000円相当）　①～⑤より、1点選択　※2
①アロマミストセット
②ドリップコーヒーボックスセット
③アップサイクル つみき
④アップサイクル 近江牛レザートレイ
⑤アップサイクル ロスフラワー(R)ドーム　※3
Ｃ：緑の募金（優待相当額3,000円）　※4
※1…他のクーポンとの併用不可。一部クーポン適用外の商品あり。ご利用限度額20万円（税込、30％割引が適用されるお買物の上限額）。クーポンコード有効期限内で、1回限り有効。有効期限は、翌年4月30日まで。
※2…オリジナルグッズは毎年変更予定。
※3…お花の色は選択不可。
※4…お申込みいただいた寄付額をお預かりし、一括して「株式会社イトーキ」として、国土緑化推進機構の「緑の募金」に寄付。"
7974,任天堂,10595,,
7975,リヒトラブ,1247,2月末日,"100株以上
株主様向け限定仕様ノート・ペンケース他"
7976,三菱鉛筆,2177,6月末日,"特別株主優待（下記2回限りの優待）
【2025年6月末、2026年6月末】
100株以上
継続保有期間　1年以上
LAMY の万年筆、インク、ノート
※基準日である6月末、9月末、12月末、3月末の株主名簿に、100株以上の保有を同一株主番号で連続5回以上記録されていること"
7979,松風,1825,3月末日・9月末日,"＜3月末＞
100株以上
自社製品のご提供
薬用歯磨「メルサージュ ヒスケア（ソフトミント）」 1本
薬用歯磨「メルサージュ ヒスケア（グレープフルーツミント）」1本
「メルサージュ プレミアムケア」1本
「メルサージュ クリアジェル」1本
合計4,000円相当〈税抜〉
全株主
自社製品の優待価格販売
＜9月末＞
全株主
自社グループ製品（ネイル製品）の優待価格販売"
7980,重松製作所,783,9月末日,"自社製品（N95マスク等）
1,000株以上
5,000円相当"
7981,タカラスタンダード,2916,,
7983,ミロク,1140,,
7984,コクヨ,875.7000122,12月末日,"①自社グループ商品　②マテリアリティ「社内外のWell-beingの向上」または「WORK＆LIFEの基盤である地球を守るための活動」どちらかへの寄付
2,000株以上
①4,000円相当　②4,000円　どちらか一つ選択
4,000株以上
①7,000円相当　②7,000円　どちらか一つ選択"
7985,ネポン,1474,3月末日,"QUOカード
100株以上
5,000円"
7986,日本アイ・エス・ケイ,1779,,
7987,ナカバヤシ,585,3月末日,"100株以上
マスクキーパー　又は「しまねの森づくり」寄附（300円）
500株以上
Ａ．自社グループ製品複数提案からの選択、又は上記寄附（1,000円）
1,500株以上
Ｂ．Ａ＋3,000円相当の自社グループ製品
2,500株以上
Ｃ．Ａ＋5,000円相当の自社グループ製品
5,000株以上
Ｄ．Ａ＋10,000円相当の自社グループ製品"
7988,ニフコ,4844,,
7989,立川ブラインド工業,1975,12月末日,"オリジナルQUOカード
＜12月末＞
保有株式数・保有期間に応じて、オリジナルQUOカードを贈呈
100株以上　300株未満
3年未満：500円分　　　　　　3年以上：1,000円分
300株以上　500株未満
3年未満：1,500円分　　　　　3年以上：2,000円分
500株以上　1,000株未満
3年未満：3,000円分　　　　　3年以上：4,000円分
1,000株以上
3年未満：4,000円分　　　　　3年以上：5,000円分"
7990,グローブライド,2174,3月末日,"オリジナルQUOカード「釣りキチ三平」（矢口高雄原作）
100株以上
継続保有　3年未満:1,000円　　3年以上:2,000円
1,000株以上
継続保有　3年未満:2,000円　　3年以上:3,000円
2,000株以上
継続保有　3年未満:3,000円　　3年以上:5,000円
※継続保有3年以上：直近3年間（3月末日及び9月末日現在の株主名簿に7回以上）、継続して同一株主番号で記載された100株以上保有の株主様。"
7991,マミヤ・オーピー,1636,,
7992,セーラー万年筆,115,,
7994,オカムラ,2293,,
7995,バルカー,4060,,
7997,くろがね工作所,945,11月末日,"QUOカード
100株以上
1,000円分
300株以上
3,000円分"
7999,ＭＵＴＯＨホールディングス,2987,3月末日,"カタログギフト
100株以上
継続保有年数　3年未満：3,000円相当　　3年以上：5,000円相当
500株以上
継続保有年数　3年未満：5,000円相当　　3年以上：8,000円相当
1,000株以上
継続保有年数　3年未満：10,000円相当　　3年以上：15,000円相当
※継続保有年数が3年以上とは、毎年3月31 日、9月30日の株主名簿において、同一の株主番号で7回以上連続して記載または記録された状態。"
8001,伊藤忠商事,1975,,
8002,丸紅,4353,,
8005,スクロール,1340,3月末日,"①QUOカード
②株主優待ポイント
自社グループのショッピングサイトで割引などに利用可能。
100株以上
①500円分
300株以上
継続保有1年未満：②3,000円分
継続保有1年以上：②4,500円分
継続保有2年以上：②6,000円分
継続保有3年以上：②7,500円分
1,000株以上
継続保有1年未満：②6,000円分
継続保有1年以上：②7,000円分
継続保有2年以上：②8,000円分
継続保有3年以上：②9,000円分
10,000株以上
継続保有1年未満：②10,000円分
継続保有1年以上：②11,500円分
継続保有2年以上：②13,000円分
継続保有3年以上：②16,000円分
※継続保有：毎年3月末日および9月末日の自社株主名簿に同一株主番号で、連続して、次の回数を記載または記録されている株主が対象。
1年以上 ：3回以上
2年以上 ：5回以上
3年以上 ：7回以上
※詳しくは、自社ホームページを参照。"
8006,ユアサ・フナショク,1618,3月末日,"自社製品
200株以上
2,000円相当
2,000株以上
3,500円相当
4,000株以上
5,000円相当"
8007,高島,862,,
8008,ヨンドシーホールディングス,1788,2月末日,"下記の中から1つを選択
①株主優待券
②4℃オリジナルQUOカード
③Canal 4℃ジュエリー
④4℃ジュエリー
⑤日本水フォーラムへの寄付
100株以上
①2,000円分、②500円分、⑤1,000円分 の中から選択
500株以上
①5,000円分、③、⑤3,000円分 の中から選択
1,000株以上
①8,000円分、③、⑤5,000円分 の中から選択
3,000株以上
①12,000円分、④、⑤8,000円分 の中から選択
5,000株以上
①15,000円分、④、⑤10,000円分 の中から選択
※①はグループが運営する各店舗（一部除く）及び自社グループ運営オンラインショップ(自社運営サイトのみ）で利用可"
8011,三陽商会,3890,2月末日・8月末日,"※2026年9月1日を効力発生日とする1：3の株式分割が予定されています。下記の優待情報は株式分割前の内容ですので、ご留意ください。
100株以上
株主優待セール入場券
※年2回（春、秋）東京会場で実施。
※詳しくは、自社ホームページを参照。"
8012,長瀬産業,3804,3月末日,"※2026年4月1日を効力発生日とする1：4の株式分割が予定されています。下記の優待情報は株式分割前の内容ですので、ご留意ください。
NAGASE優待カタログ
寄付、ご当地グルメ商品、自社子会社ナガセビューティケァの製品や自社子会社林原で製造しているトレハロースを使用した食品から選択。
100株以上
継続保有期間　　半年以上：1,500ポイント　　3年以上：3,000ポイント
300株以上
継続保有期間　　半年以上：5,000ポイント　　3年以上：10,000ポイント
※ポイントは翌年度に繰り越しできない。
※半年以上：毎年3月末日及び9月末日の自社株主名簿に、100株以上の保有記録が同一株主番号で継続して2回以上記録されていること。
※3年以上：毎年3月末日及び9月末日の自社株主名簿に、100株以上の保有記録が同一株主番号で継続して7回以上記録されていること。"
8013,ナイガイ,299,1月末日,"自社オンラインショップで利用できるポイントを付与（1ポイント≒1円）
継続保有6ヶ月以上
100株以上
1,100ポイント
200株以上
2,200ポイント
500株以上
5,500ポイント
1,000株以上
11,000ポイント
継続保有6ヶ月以上：毎年7月末日および1月末日時点の自社株主名簿に継続して、同一の株主番号で登録されている株主様をもとに算出。"
8014,蝶理,4095,,
8015,豊田通商,5274,,
8016,オンワードホールディングス,735,2月末日,"①自社ギフトカタログ、②自社ECサイト取扱商品の買物割引券
100株以上
②
1,000株以上
継続保有期間　1年以上：①3,000円相当＋②　　3年以上：①5,000円相当＋②
5,000株以上
継続保有期間　1年以上：①10,000円相当＋②　　3年以上：①20,000円相当＋②
※買物割引券の内容は、自社ECサイト「オンワード・クローゼット」取扱商品を20％割引、期間中（6月1日～翌年5月31日）6回まで、1回のご購入金額は税込み33万円（優待前の総額）までとする。
※継続保有期間1年以上：毎年2月末日の自社株主名簿に同一株主番号で2回以上連続して記載または記録されていること。
※継続保有期間3年以上：毎年2月末日の自社株主名簿に同一株主番号で4回以上連続して記載または記録されていること。"
8018,三共生興,700,3月末日,"①自社グループが運営するECサイトで開催するVIP顧客様向けセールへご招待
②自社グループが運営する「DAKS」公式オンラインショップで利用できる株主優待商品券
③自社グループが運営する「LEONARD」公式オンラインショップで利用できる株主優待商品券
100株以上
① ＋ ②3,000円分（3,000円×1枚）
1,000株以上
① ＋ ②10,000円分（5,000円×2枚） ＋ ③10,000円分（10,000円×1枚）
5,000株以上
① ＋ ②20,000円分（10,000円×2枚） ＋ ③20,000円分（20,000円×1枚）
※①～③の公式オンラインショップは、自社グループが運営。
※③の「LEONARD」直営店舗：表参道店、赤坂サンローゼ店、帝国ホテルアーケード店3店舗です。
※詳しい利用方法等については、優待の送付とともに案内予定。"
8020,兼松,1799,,
8022,美津濃,3095,3月末日・9月末日,"①株主優待券（20％割引）*
②・ミズノ公式オンラインショップ　20％割引*
・大阪マラソン参加権プレゼント（抽選）
・ミズノパフォーマンスフィッティング（ゴルフ）ご利用料金無料
・直営ゴルフスクール入会金無料
・ミズノスポーツカレンダープレゼント（年1回）
100株以上
①10枚　＋②
1,000株以上
①20枚　＋②
*一部割引対象外商品あり。"
8023,ＤＡＩＫＯ　ＸＴＥＣＨ,1078,9月末日,"QUOカード
100株以上
継続保有　3年未満：1,000円分　　3年以上：2,000円分
※継続保有期間3年以上：3月31日および9月30日現在の株主名簿に、同一の株主番号で、7回以上連続して記載又は記録されていること。
※初回のみ、商号変更記念として自社ロゴ入オリジナルQUOカードを贈呈。"
8025,ツカモトコーポレーション,1395,3月末日,"自社特別企画品
100株以上
3,000円相当"
8029,ルックホールディングス,2512,12月末日,"自社オンラインショップ【LOOK@E-SHOP】または、「Marimekko」「IL BISONTE」「A.P.C.」等のお得なお楽しみ詰合せパックが選べる【株主優待商品交換サイト】のいずれかで、利用可能な株主優待商品券
100株以上
継続保有　3年未満：4,000円　3年以上：5,000円
400株以上
継続保有　3年未満：8,000円　3年以上：10,000円
継続保有期間3年以上：毎年12月末日を基準日として12月末日および6月末日の株主名簿に同一株主番号で7回以上連続して記載又は記録されていること。
※優待コードは1年間有効"
8030,中央魚類,3640,,
8031,三井物産,4643,,
8032,日本紙パルプ商事,881,3月末日,"500株以上
ワンタッチコアレス(R)Nトイレットペーパー　1ケース"
8035,東京エレクトロン,34320,,
8037,カメイ,3020,,
8039,築地魚市場,3820,6月末日,"自社グループ会社の水産加工品詰め合わせ
100株以上
3,000円相当
200株以上
6,000円相当"
8040,東京ソワール,1025,12月末日・6月末日,"①株主優待オンラインクーポンコード
当社が運営するオンラインショップ「東京ソワールオンラインストア」「フォルムフォルマ」「kuros’」「東京ソワールレンタルドレス」及び当社グループ「キャナルジーン」が運営するオンラインストアにおいて、取扱商品を20％OFFにて購入またはレンタルできる優待クーポンコードを贈呈。
②お買い物優待券
当社直営店「フォルムフォルマ」「kuros’（クロス）」及び当社グループ「キャナルジーン」店舗にて、全品20％OFFにて購入できるお買い物優待券を3枚贈呈。
③デジタルギフト
100株以上
①＋②＋③500円分
10,00株以上
①＋②＋③1,000円分"
8041,ＯＵＧホールディングス,3895,9月末日,"①水産加工品（自社指定品）　②水産加工品（数品目から1品選択）
100株以上
継続保有　3年未満：①2,500円相当　　3年以上：②5,000円相当
500株以上
継続保有　3年未満：①5,000円相当　　3年以上：②10,000円相当
※継続保有3年以上：毎年9月30日および3月31日において、同一株主番号で7回以上連続して100株以上もしくは500株以上の保有株式数が株主名簿に記載または記録されていること。"
8043,スターゼン,1255,3月末日,"①マックカード　②自社商品（ミートギフトや加工品ギフト）より選択　③自社商品（最高品質の食肉）より選択　④寄付（希望者）
200株以上
①1,000円分
600株以上
②3,000円相当
1,000株以上
②6,000円相当
6,000株以上
③12,000円相当
※①は、WEBでの申込み限定。
※②③を葉書で申込む場合、WEB申込に比べ選択肢が少なくなります。
※④：寄付を希望する場合、優待品の発送に替え、公益財団法人ドナルド・マクドナルド・ハウス・チャリティーズ・ジャパンへ優待相当額を寄付予定。"
8045,横浜丸魚,1409,3月末日,"QUOカード
100株以上
1,000円分
500株以上
3,000円分"
8046,丸藤シートパイル,4035,,
8050,セイコーグループ,7280,,
8051,山善,1485,3月末日,"山善ビズコムクーポン券
100株以上
3,000円分
300株以上
5,000円分"
8052,椿本興業,2884,3月末日・9月末日,"①QUOカード　または　②寄付　を選択
100株以上
2,000円分の　①または②
200株以上
3,000円分の　①または②
300株以上
継続保有期間　3年未満：4,000円分の①または②　　3年以上：5,000円分の①または②
※継続保有期間3年以上：3月31日及び9月30日を基準日とする自社株主名簿に、100株以上の保有を同一株主番号で連続して7回以上記載または記録されること。なお、継続保有株主優待は、各基準日に300株以上保有されている株主が対象。
※②の寄付先：公益信託 経団連自然保護基金"
8053,住友商事,5412,,
8056,ＢＩＰＲＯＧＹ,5414,,
8057,内田洋行,10730,,
8058,三菱商事,3586,,
8059,第一実業,3030,,
8060,キヤノンマーケティングジャパン,6881,,
8061,西華産業,2373,3月末日,"QUOカード
100株以上
1,000円分
500株以上
2,000円分
1,000株以上
3,000円分"
8065,佐藤商事,2253,,
8066,三谷商事,2299,,
8070,東京産業,996,,
8074,ユアサ商事,5330,,
8075,神鋼商事,2531,,
8076,カノークス,2016,,
8077,トルク,238,,
8078,阪和興業,7170,,
8079,正栄食品工業,4060,10月末日・4月末日,"100株以上
自社製品（菓子類詰合せ）"
8081,カナデン,2144,3月末日・9月末日,"クオ・カード
100株以上
継続保有期間　1年未満：500円分　　1年以上：1,000円分
1,000株以上
継続保有期間　1年未満：1,000円分　1年以上：3,000円分"
8084,ＲＹＯＤＥＮ,3610,3月末日,"クオ・カード
100株以上
継続保有期間　3年未満：2,000円分　　　3年以上*：3,000円分
1,000株以上
継続保有期間　3年未満：3,000円分　　　3年以上*：5,000円分
* 毎年3月31日現在の株主名簿に記載又は記録され、かつ3月31日現在の株主名簿に、同一の株主番号で連続して4回以上記載又は記録された場合。
なお、継続保有期間の算出は、初回の基準日となる2020年3月31日より開始。"
8085,ナラサキ産業,3955,,
8086,ニプロ,1477,3月末日,"JCBギフトカード
継続保有期間*1年以上
300株以上
継続保有期間　1年以上：1,000円分
500株以上
継続保有期間　1年以上：2,000円分
1,000株以上
継続保有期間　1年以上：5,000円分　　3年以上：10,000円分　　5年以上：15,000円分
※株主優待の対象となる株主様は、基準日現在において300株以上を1年以上保有する株主様で上欄の各区分の保有株式数に応じて、継続保有期間*中のいずれの時点においても同一株主番号で各区分の最少株式数（300株、500株、または1,000株）を下回ることなく保有している事が自社株主名簿により確認できる株主様とする。
* 上欄の各区分に該当する株式を取得したことが株主名簿に記載または記録された日から各基準日まで同区分に該当する株式を同一株主番号により継続して保有した期間。
【その他注意事項】
(1) 相続、贈与、株主名簿からの除籍等により株主番号が変更になった場合は、その直後の基準日から起算する。
(2) 保有株式の一部につき、信託設定、貸し株、NISA（少額投資非課税制度）口座への移管等がなされ、同一株主番号でなくなった場合は、それぞれの株主番号の名義ごとに継続保有期間および株式数を確認。
詳細は、https://www.nipro.co.jp/ir/stock/treatment.html にてご確認ください。"
8088,岩谷産業,1647.5,,
8089,ナイス,1935,9月末日・3月末日,"緑の募金への寄付金付き「おもいやり」QUOカード※
100株以上
継続保有期間　3年未満：500円分　　3年以上：1,000円分
300株以上
継続保有期間　3年未満：1,000円分　　3年以上：2,000円分
500株以上
継続保有期間　3年未満：1,500円分　　3年以上：3,000円分
※（公社）国土緑化推進機構「緑の募金」への寄付が付されており、国内の森林整備や子どもたちへの森林環境教育、災害復旧支援などに活用されます。
※継続保有期間：基準日（毎年３月末日及び毎年９月末日）において、同一の株主番号で株主名簿に連続して記載または記録された期間"
8091,ニチモウ,2470,,
8093,極東貿易,1845,3月末日,"クオ・カード
200株以上
1,000円分"
8095,アステナホールディングス,483,11月末日,"①自社商品　②その他商品　③寄付 の中からいずれか1点を選択
500株以上
継続保有1年以上3年未満：①3,000円相当　　②、③1,000円相当
継続保有3年以上：①5,000円相当　　②、③2,000円相当
1,000株以上
継続保有1年以上3年未満：①5,000円相当　　②、③2,000円相当
継続保有3年以上：①10,000円相当　 ②、③3,000円相当
3,000株以上
継続保有1年以上3年未満：①10,000円相当　　②、③3,000円相当
継続保有3年以上：①15,000円相当　 ②、③5,000円相当
※継続保有年数1年：毎年11月30日、5月31日の株主名簿において、同一の株主番号で3回以上連続して記載または記録されていること。
※継続保有年数3年：毎年11月30日、5月31日の株主名簿において、同一の株主番号で7回以上連続して記載または記録されていること。"
8097,三愛オブリ,2112,,
8098,稲畑産業,3745,9月末日,"オリジナルQUOカード
100株以上
継続保有期間　6ヶ月未満：500円分　　6ヶ月以上：1,000円分　　3年以上：2,000円分
200株以上
継続保有期間　6ヶ月未満：500円分　　6ヶ月以上：2,000円分　　3年以上：3,000円分
300株以上
継続保有期間　6ヶ月未満：500円分　　6ヶ月以上：3,000円分　　3年以上：5,000円分
※優待品贈呈の対象となる株主様は、毎年、贈呈の基準日を9月30日として、各継続保有期間中のすべての基準日時点の株主名簿において、保有株式数の条件を満たし、かつ同一の株主番号が継続して記録されている株主様。
※株主名簿の記録確認の基準日は、毎年、3月31日、6月30日、9月30日、12月31日。"
8101,ＧＳＩクレオス,2480,9月末日,"QUOカード
【2025年9月末】
100株以上
継続保有　3年未満：1,000円　3年以上：2,000円
300株以上
継続保有　3年未満：2,000円　3年以上：3,000円
【2026年9月末以降】
100株以上
継続保有　1年以上：1,000円　3年以上：2,000円
300株以上
継続保有　1年以上：2,000円　3年以上：3,000円
※継続保有1年以上：毎年3月末日および9月末日の自社株主名簿に同一株主番号で3回以上連続して100株以上の保有が記載または記録されていること。
※継続保有3年以上：毎年3月末日および9月末日の自社株主名簿に同一株主番号で7回以上連続して100株以上の保有が記載または記録されていること。"
8103,明和産業,946,,
8104,クワザワホールディングス,640,3月末日,"QUOカード
100株以上
1,000円分
500株以上
2,000円分
1,000株以上
3,000円分"
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,228,3月末日,"優待ポイント
自社およびRIZAPグループ各社のオンラインショップ値引きクーポンまたはRIZAPグループ商品と交換
500株以上
2,000ポイント
1,000株以上
3,000ポイント
2,000株以上
6,000ポイント
3,000株以上
8,000ポイント
5,000株以上
13,000ポイント
10,000株以上
25,000ポイント"
8107,キムラタン,31,3月末日,"自社オンラインストアで使用可能な株主優待クーポン（1個：3,000円、3,200円、3,500円）
自社オンラインストアで8,500円以上のお買い物につき1個ご利用可
200株以上
1個（3,000円分）
1,000株以上
3個（9,000円分）
10,000株以上
5個（16,000円分）
100,000株以上
10個（35,000円分）"
8111,ゴールドウイン,2509.5,3月末日・9月末日,"【3月末】
下記3つのコースから、ご希望の商品1種類を選択（2025年3月末実績）
100株以上
Aコース：NEUTRALWORKS.（ニュートラルワークス.）
ショートスリーブスモールロゴクルーTシャツ
Bコース：THE NORTH FACE（ザ・ノース・フェイス）
コンフォートタオル 3サイズセット
Cコース：一般財団法人自然公園財団国立公園基金への寄付（優待品相当額を寄付）
【9月末】
「Goldwin Online Store」で1回のご注文にのみご利用いただける株主優待割引クーポン1枚
100株以上
継続保有1年未満：15%割引　　1年以上：15%割引　　3年以上：15%割引
※購入上限金額：30,000円（税込）
300株以上
継続保有1年未満：20%割引　　1年以上：20%割引　　3年以上：25%割引
※購入上限金額：80,000円（税込）
1,200株以上
継続保有1年未満：30%割引　　1年以上：35%割引　　3年以上：40%割引
※購入上限金額：250,000円（税込）"
8113,ユニ・チャーム,895,,
8115,ムーンバット,1330,,
8117,中央自動車工業,1884,3月末日,"優待品の中から1つ選択
100株以上
継続保有　3年未満：2,000円相当　3年以上：3,000円相当
3,000株以上
継続保有　3年未満：3,000円相当　3年以上：4,000円相当"
8118,キング,927,3月末日・9月末日,"(1)図書カード
3月31日現在の株主様
500株以上
500円分
1,000株以上
1,000円分
2,000株以上
2,000円分
(2)自社ファミリーセールご招待
100株以上
3月31日現在の株主様
(1)6月開催の自社ファミリーセール招待状
(2)6月ファミリーセールでの10万円（税込）までのお買物に対し、10％割引券
100株以上
9月30日現在の株主様
(1)12月開催の自社ファミリーセール招待状
(2)12月ファミリーセールでの10万円（税込）までのお買物に対し、10％割引券
※ 自社ファミリーセールは、自社グループ社員・家族及びその関係者を対象に東京会場及び大阪会場にて開催しています。"
8119,三栄コーポレーション,823,3月末日,"保有株式数・保有期間に応じて「優待ポイント」を進呈。優待ポイントに応じて、優待カタログの中から商品を選択可能。
100株以上
保有期間　3年未満：1,000ポイント　　3年以上：2,000ポイント　　6年以上：3,000ポイント
400株以上
保有期間　3年未満：2,000ポイント　　3年以上：3,000ポイント　　6年以上：4,500ポイント
800株以上
保有期間　3年未満：3,000ポイント　　3年以上：4,500ポイント　　6年以上：7,000ポイント
1,600株以上
保有期間　3年未満：4,500ポイント　　3年以上：7,000ポイント　　6年以上：12,000ポイント
2,400株以上
保有期間　3年未満：7,000ポイント　　3年以上：12,000ポイント　　6年以上：20,000ポイント
8,000株以上
保有期間　3年未満：12,000ポイント　　3年以上：20,000ポイント　　6年以上：30,000ポイント
16,000株以上
保有期間　3年未満：20,000ポイント　　3年以上：30,000ポイント　　6年以上：50,000ポイント
※保有期間3年以上とは、3月31日および9月30日の株主名簿に同一株主番号で基準日を含めて7回以上、保有期間6年以上とは、3月31日および9月30日の株主名簿に同一株主番号で基準日を含めて13回以上、連続して記載または記録されること。"
8123,川辺,1481,3月末日,"自社製品
100株以上
2,000円相当
300株以上
5,000円相当
500株以上
7,000円相当
1,000株以上
10,000円相当"
8125,ワキタ,1928,2月末日,"ホテルコルディア利用券
100株以上
10,000円分
300株以上
30,000円分"
8127,ヤマトインターナショナル,600,8月末日,"自社商品
300株以上
1,000円相当
500株以上
3,000円相当"
8129,東邦ホールディングス,4668,3月末日,"自社取り扱い商品
100株以上
1,000円相当
1,000株以上
3,000円相当"
8130,サンゲツ,3110,,
8131,ミツウロコグループホールディングス,2202,3月末日,"①ミツウロコグループ共通eGift　②ナチュラルミネラルウォーター1箱＜550ml PETボトル×24本＞　③緑茶 1箱＜500ml PETボトル×24本＞
※①は、店舗、オンラインショップにて利用可能。対象施設は自社IRサイト参照。
※①の相当金額を社会貢献活動に寄付も選択可能。
100株以上
継続保有　2年未満：①1,000円　2年以上：①1,500円　3年以上：①2,000円
500株以上
継続保有　2年未満：①2,000円　2年以上：①2,500円　3年以上：①3,000円
1,000株以上
継続保有　2年未満：①2,000円＋②1箱　2年以上：①2,500円+②1箱　3年以上：①3,000円＋②1箱+③1箱
2,000株以上
継続保有　2年未満：①2,000円＋②1箱　2年以上：①2,500円+②1箱　3年以上：①3,000円＋②2箱+③1箱"
8132,シナネンホールディングス,6300,,
8133,伊藤忠エネクス,1898,,
8135,ゼット,508,3月末日・9月末日,"自社が運営する「ゼットオンラインショップ」において、取扱商品の割引
100株以上
小売り価格の20％割引
＜3月末＞6月下旬送付（ご利用期間：同年7月1日～11月15日）
＜9月末＞11月下旬送付（ご利用期間：同年12月1日～翌年6月15日）
※自社オンラインショップにてご注文いただく際にご入力いただく優待コード・ID・パスワードが記載された優待案内を送付させていただきます。
※優待のご利用は、期間中は何回も可能です。"
8136,サンリオ,4917,3月末日・9月末日,"①サンリオピューロランド、ハーモニーランド共通優待券
②店舗優待券（1,000円券）
③長期保有特典
【3月末】
100株以上
①1枚　＋　②1枚
300株以上
継続保有期間　3年未満：①3枚　＋　②1枚　　3年以上：①3枚　＋　②1枚　＋　③株主様限定アクリルスタンド
1,500株以上
継続保有期間　3年未満：①6枚　＋　②1枚　　3年以上：①6枚　＋　②1枚　＋　③株主様限定アクリルスタンド
3.000株以上
継続保有期間　3年未満：①9枚　＋　②2枚　　3年以上：①9枚　＋　②2枚　＋　③株主様限定アクリルスタンド、株主様限定ぬいぐるみ
6,000株以上
継続保有期間　3年未満：①12枚　＋　②2枚　　3年以上：①12枚　＋　②2枚　＋　③株主様限定アクリルスタンド、株主様限定ぬいぐるみ、オンライン株主懇談会もしくは個別オンライングリーティング
※継続保有期間3年以上：毎年3月末日および9月末日現在の株主名簿に、同一の株主番号で、連続して7回以上記録され、その全ての基準日（3月末日・9月末日）において、各区分の最小株式数（300株、1,500株、3,000株または 6,000株）を下回ることなく保有していること
【9月末】
100株以上
①1枚　＋　②1枚
300株以上
①3枚　＋　②1枚
1,500株以上
①6枚　＋　②1枚
3.000株以上
①9枚　＋　②2枚
6,000株以上
①12枚　＋　②2枚"
